Date and time;S.1 Cap Volt;S.1 Val1;S.1 Val2;S.1 Val3;S.2 Cap Volt;S.2 Val1;S.2 Val2;S.2 Val3;S.3 Cap Volt;S.3 Val1;S.3 Val2;S.3 Val3;S.4 Cap Volt;S.4 Val1;S.4 Val2;S.4 Val3
20/06/2022 02:28:52;2700;0;0;0;1975;21,8;0;0
20/06/2022 02:29:22;2675;0;0;0;1975;21,8;0;0
20/06/2022 02:29:53;2675;0;0;0;1975;21,7;0;0
20/06/2022 02:30:23;2675;0;0;0;1975;21,8;0;0
20/06/2022 02:30:54;2675;0;0;0;1975;21,8;0;0
20/06/2022 02:31:24;2675;0;0;0;1975;21,8;0;0
20/06/2022 02:31:55;2675;0;0;0;1975;21,8;0;0
20/06/2022 02:32:25;2700;0;0;0;1975;21,7;0;0
20/06/2022 02:32:56;2675;0;0;0;1975;21,7;0;0
20/06/2022 02:33:26;2675;0;0;0;1975;21,7;0;0
20/06/2022 02:33:57;2675;0;0;0;1975;21,7;0;0
20/06/2022 02:34:27;2675;0;0;0;1975;21,7;0;0
20/06/2022 02:34:58;2700;0;0;0;1975;21,7;0;0
20/06/2022 02:35:28;2675;0;0;0;1975;21,7;0;0
20/06/2022 02:35:59;2675;0;0;0;1975;21,7;0;0
20/06/2022 02:36:30;2675;0;0;0;1975;21,8;0;0
20/06/2022 02:37:00;2675;0;0;0;1975;21,8;0;0
20/06/2022 02:37:31;2675;0;0;0;1975;21,7;0;0
20/06/2022 02:38:01;2675;0;0;0;1975;21,7;0;0
20/06/2022 02:38:32;2675;0;0;0;1975;21,6;0;0
20/06/2022 02:39:02;2675;0;0;0;1975;21,6;0;0
20/06/2022 02:39:33;2675;0;0;0;1975;21,6;0;0
20/06/2022 02:40:03;2675;0;0;0;1975;21,7;0;0
20/06/2022 02:40:34;2675;0;0;0;1975;21,7;0;0
20/06/2022 02:41:04;2700;0;0;0;1975;21,7;0;0
20/06/2022 02:41:35;2700;0;0;0;1975;21,6;0;0
20/06/2022 02:42:05;2675;0;0;0;1975;21,6;0;0
20/06/2022 02:42:36;2675;0;0;0;1975;21,6;0;0
20/06/2022 02:43:06;2700;0;0;0;1975;21,7;0;0
20/06/2022 02:43:37;2700;0;0;0;1975;21,7;0;0
20/06/2022 02:44:07;2675;0;0;0;1975;21,6;0;0
20/06/2022 02:44:38;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:45:08;2675;0;0;0;1975;21,6;0;0
20/06/2022 02:45:39;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:46:10;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:46:40;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:47:11;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:47:41;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:48:12;2675;0;0;0;1950;21,7;0;0
20/06/2022 02:48:42;2675;0;0;0;1950;21,7;0;0
20/06/2022 02:49:13;2675;0;0;0;1950;21,7;0;0
20/06/2022 02:49:43;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:50:14;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:50:44;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:51:15;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:51:45;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:52:16;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:52:46;2675;0;0;0;1950;21,6;0;0
20/06/2022 02:53:17;2675;0;0;0;1950;21,5;0;0
20/06/2022 02:53:47;2675;0;0;0;1950;21,5;0;0
20/06/2022 02:54:18;2675;0;0;0;1950;21,5;0;0
20/06/2022 02:54:48;2675;0;0;0;1950;21,4;0;0
20/06/2022 02:55:19;2675;0;0;0;1950;21,4;0;0
20/06/2022 02:55:49;2675;0;0;0;1950;21,4;0;0
20/06/2022 02:56:20;2675;0;0;0;1950;21,5;0;0
20/06/2022 02:56:50;2675;0;0;0;1950;21,5;0;0
20/06/2022 02:57:21;2675;0;0;0;1950;21,5;0;0
20/06/2022 02:57:51;2675;0;0;0;1950;21,5;0;0
20/06/2022 02:58:22;2700;0;0;0;1950;21,5;0;0
20/06/2022 02:58:53;2675;0;0;0;1950;21,5;0;0
20/06/2022 02:59:23;2675;0;0;0;1950;21,5;0;0
20/06/2022 02:59:54;2700;0;0;0;1950;21,5;0;0
20/06/2022 03:00:24;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:00:55;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:01:25;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:01:56;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:02:26;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:02:57;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:03:27;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:03:58;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:04:28;2675;0;0;0;1950;21,4;0;0
20/06/2022 03:04:59;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:05:29;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:06:00;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:06:30;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:07:01;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:07:31;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:08:02;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:08:32;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:09:03;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:09:33;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:10:04;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:10:35;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:11:05;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:11:36;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:12:06;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:12:37;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:13:07;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:13:38;2675;0;0;0;1950;21,5;0;0
20/06/2022 03:14:08;2675;0;0;0;1950;21,6;0;0
20/06/2022 03:14:39;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:15:09;2675;0;0;0;1950;21,6;0;0
20/06/2022 03:15:40;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:16:10;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:16:41;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:17:11;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:17:42;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:18:12;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:18:43;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:19:13;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:19:44;2700;0;0;0;1925;21,6;0;0
20/06/2022 03:20:14;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:20:45;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:21:15;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:21:46;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:22:17;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:22:47;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:23:18;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:23:48;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:24:19;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:24:49;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:25:20;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:25:50;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:26:21;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:26:51;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:27:22;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:27:52;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:28:23;2675;0;0;0;1925;21,6;0;0
20/06/2022 03:28:53;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:29:24;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:29:54;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:30:25;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:30:55;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:31:26;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:31:56;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:32:27;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:32:58;2675;0;0;0;1925;21,5;0;0
20/06/2022 03:33:28;2675;0;0;0;1925;21,4;0;0
20/06/2022 03:33:59;2675;0;0;0;1925;21,4;0;0
20/06/2022 03:34:29;2675;0;0;0;1925;21,4;0;0
20/06/2022 03:35:00;2675;0;0;0;1925;21,4;0;0
20/06/2022 03:35:30;2675;0;0;0;1925;21,4;0;0
20/06/2022 03:36:01;2675;0;0;0;1925;21,3;0;0
20/06/2022 03:36:31;2675;0;0;0;1925;21,3;0;0
20/06/2022 03:37:02;2675;0;0;0;1925;21,3;0;0
20/06/2022 03:37:32;2675;0;0;0;1925;21,3;0;0
20/06/2022 03:38:03;2675;0;0;0;1925;21,2;0;0
20/06/2022 03:38:33;2675;0;0;0;1925;21,2;0;0
20/06/2022 03:39:04;2675;0;0;0;1925;21,2;0;0
20/06/2022 03:39:34;2675;0;0;0;1925;21,2;0;0
20/06/2022 03:40:05;2675;0;0;0;1925;21,2;0;0
20/06/2022 03:40:35;2675;0;0;0;1925;21,2;0;0
20/06/2022 03:41:06;2675;0;0;0;1925;21,2;0;0
20/06/2022 03:41:36;2675;0;0;0;1925;21,2;0;0
20/06/2022 03:42:07;2675;0;0;0;1925;21,1;0;0
20/06/2022 03:42:37;2675;0;0;0;1925;21,1;0;0
20/06/2022 03:43:08;2675;0;0;0;1925;21,1;0;0
20/06/2022 03:43:38;2675;0;0;0;1925;21,1;0;0
20/06/2022 03:44:09;2675;0;0;0;1925;21,1;0;0
20/06/2022 03:44:39;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:45:10;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:45:41;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:46:11;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:46:42;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:47:12;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:47:43;2675;0;0;0;1925;21,1;0;0
20/06/2022 03:48:13;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:48:44;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:49:14;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:49:45;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:50:15;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:50:46;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:51:16;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:51:47;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:52:17;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:52:48;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:53:18;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:53:49;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:54:19;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:54:50;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:55:20;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:55:51;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:56:21;2675;0;0;0;1900;21,1;0;0
20/06/2022 03:56:52;2675;0;0;0;1900;21,2;0;0
20/06/2022 03:57:22;2675;0;0;0;1900;21,2;0;0
20/06/2022 03:57:53;2675;0;0;0;1900;21,2;0;0
20/06/2022 03:58:23;2675;0;0;0;1900;21,3;0;0
20/06/2022 03:58:54;2675;0;0;0;1900;21,3;0;0
20/06/2022 03:59:25;2675;0;0;0;1900;21,2;0;0
20/06/2022 03:59:55;2675;0;0;0;1900;21,3;0;0
20/06/2022 04:00:26;2675;0;0;0;1900;21,3;0;0
20/06/2022 04:00:56;2675;0;0;0;1900;21,3;0;0
20/06/2022 04:01:27;2675;0;0;0;1900;21,3;0;0
20/06/2022 04:01:57;2675;0;0;0;1900;21,3;0;0
20/06/2022 04:02:28;2675;0;0;0;1900;21,2;0;0
20/06/2022 04:02:58;2675;0;0;0;1900;21,2;0;0
20/06/2022 04:03:29;2675;0;0;0;1900;21,2;0;0
20/06/2022 04:03:59;2675;0;0;0;1900;21,2;0;0
20/06/2022 04:04:30;2675;0;0;0;1900;21,2;0;0
20/06/2022 04:05:00;2675;0;0;0;1900;21,1;0;0
20/06/2022 04:05:31;2675;0;0;0;1900;21,1;0;0
20/06/2022 04:06:01;2675;0;0;0;1900;21;0;0
20/06/2022 04:06:32;2675;0;0;0;1900;21;0;0
20/06/2022 04:07:02;2675;0;0;0;1900;21,1;0;0
20/06/2022 04:07:33;2675;0;0;0;1900;21,1;0;0
20/06/2022 04:08:03;2675;0;0;0;1900;21;0;0
20/06/2022 04:08:34;2675;0;0;0;1900;21;0;0
20/06/2022 04:09:04;2675;0;0;0;1900;21;0;0
20/06/2022 04:09:35;2675;0;0;0;1900;21;0;0
20/06/2022 04:10:05;2675;0;0;0;1900;21;0;0
20/06/2022 04:10:36;2675;0;0;0;1900;21;0;0
20/06/2022 04:11:06;2675;0;0;0;1900;21;0;0
20/06/2022 04:11:37;2675;0;0;0;1900;21;0;0
20/06/2022 04:12:07;2675;0;0;0;1900;21;0;0
20/06/2022 04:12:38;2675;0;0;0;1900;21;0;0
20/06/2022 04:13:09;2675;0;0;0;1900;21;0;0
20/06/2022 04:13:39;2675;0;0;0;1900;21;0;0
20/06/2022 04:14:10;2675;0;0;0;1900;20,9;0;0
20/06/2022 04:14:40;2675;0;0;0;1900;20,9;0;0
20/06/2022 04:15:11;2675;0;0;0;1900;20,9;0;0
20/06/2022 04:15:41;2675;0;0;0;1900;20,9;0;0
